,0,1,2,3,4,5,6
0,2.3602033105064195,-0.021412209778812367,0.6396428304866961,-1.412398317600216,0.5226983608339387,-0.26419760290068833,-0.7852708011619381
1,0.5277113986012079,-1.4796789885809312,1.0855648101178084,-0.38868698102987426,1.4654252962448946,0.1982653277062844,0.24752823772945673
2,2.1771560126317313,-1.362266248347528,0.9016201355194619,-0.9276123852571502,0.33790077195156165,-0.05166535267325302,-0.4686279498878569
3,0.5508222451953491,0.012245819662354544,0.8358159139268667,-0.558699444694848,0.5396759050425447,0.2264502457446449,0.3991193566846815
4,-0.7373538839581761,0.12789459783642093,0.23204390585297516,-0.7708684978663172,-1.5462932662144773,0.08570405558393726,0.0069456612463504545
5,-0.07810508887463506,-0.5427593290898746,-0.11989204840131398,-0.9485396659574108,1.2408472232156833,0.3455683601779282,0.06426595503195438
6,1.2984885565219324,-0.9981690701479077,0.8962283655869262,-1.4264652355387424,-1.019831185141952,0.1690702781925713,-0.7706091100010306
7,4.572267329413688,0.8062619371910308,0.18618517718993435,-0.1346370456310512,0.46055546694468424,0.2691491305338806,0.8636425539881962
8,2.4933688597938297,0.8451605482841045,-0.04048901315820629,1.6346208399792765,-1.5459325100588701,0.6495170217655244,-1.1272689497253023
9,2.387456619302853,-0.3148430283205097,0.7736035907372671,-1.433227198165483,-0.9163081627566892,-0.2869801921035162,-1.0167457152044101
10,2.364211733123745,-0.9897321057484386,0.43899764450083917,-1.2681244663745619,1.03968007410401,0.014490968302745247,-0.5721705232732082
11,0.012389051392613763,0.6301630865915614,0.5440444059107903,-0.8835652681240341,-0.7410112880300543,-0.5081695349607896,-0.437888549315377
12,2.0893273424323393,-0.8985410503066551,0.7978429834649776,-0.9028791813636922,-1.0023971261762985,0.60132361654968,-0.09186339589621709
13,4.490677122241318,-0.23984512295142332,-0.39547535772085496,-0.5447817825216906,0.4719014769946874,1.4194545718771299,1.071898055477517
14,-0.10261265162601622,-0.5270851593736494,0.2948561412338817,-1.2191972530129531,-1.2242705911356284,0.0822972957598858,-0.5698187547125885
15,0.2419453054680019,-0.38732613382308384,0.07606099959206458,-0.16181535515465154,0.9104374098519232,0.12098222883198223,0.7508130796743805
