,0,1,2,3,4,5,6
0,,,,,,,
1,,,,,,,
2,1.9074150407184276,0.5524801749853424,-0.2768033473423743,-1.3285715841172128,1.8844404627800824,-0.6051875608727375,-0.8750127063040497
3,,,,,,,
4,0.8394270944566461,-0.703813905118876,-0.2816419890818374,-0.8121732408615769,-0.36582678299069316,0.2356239827229233,-1.445385976705626
5,0.39219196659153444,0.5410059907285802,-1.520915996822394,-0.7723660642308376,-1.5365564519290758,2.33495791829179,1.3609387365005299
6,-0.8847023656065582,-1.9594005059592632,-0.9005488082086154,0.11358142419801548,-0.8114124888327898,-0.7632163628573022,1.1683150012965082
7,-0.6209101858169355,-0.16645838935056176,1.0463828049176505,1.1076677091738694,0.2208141005305933,-0.2236699408294049,-0.4049833975244698
8,-0.8396755498334482,0.3520538771081197,0.3520673544139252,0.037322121712655545,0.12857352401898928,-0.5756670585330037,-0.5122034910977621
9,-0.7937460005096669,1.3841327576066587,1.5814599821236455,1.654539634125087,0.4799676364228936,-0.4028409779222646,0.7083318338348698
