,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,,,,,,,,,,-1.5666989036012806
1,,,,,,,,,,,,,,-1.2185435916898848
2,-1.971926143558007,-1.9542602569028356,-2.0870844989709623,-1.0306533430903297,-1.9831949984354933,-1.8453476137555977,-0.330275881021982,1.461353252709303,0.03921422028515667,-1.0541888211533035,0.46403528337844185,1.2164242907126244,-1.7450947891138124,-0.8703882797784892
3,,,,,,,,,,,,,,-0.5222329678670935
4,0.24143600735314152,-0.8467459644266749,-0.21964769011112575,-0.7624069724517774,-0.7087660218372382,-0.7420282972672257,0.32320359234913393,0.9364621178536121,2.40115664521764,0.39566587655170066,-0.5141116110444379,-1.3674388866509055,-1.2657239430593068,-0.17407765595569785
5,-0.5417698017001814,-0.19626347455293003,-0.054972911237771545,-1.400840022599296,0.026773542562559333,0.912950677465331,1.9387500681832817,0.854135172092018,-0.5347848568977658,2.028813831168964,-0.8972262512532247,1.036866745702452,0.08831982732599493,0.17407765595569785
6,1.380215681540411,0.47862804742473,1.516439268215712,0.08846215952188563,0.19708480610816212,0.912950677465331,0.5773344986601235,-0.5308678657204431,-0.5347848568977658,-1.2474272479117636,2.2527563915318773,-1.1271565551552045,0.8664031035711816,0.5222329678670935
7,0.5750368375535547,0.6371045991441814,0.44446039551413014,0.7289680019470735,0.26052144599024285,0.44009954182745736,-1.0563641847676661,-0.6946335099282721,-0.5315016514206126,-0.20771639019311885,-0.5128324302757943,-0.4720174700569887,0.38345486314313465,0.8703882797784892
8,0.6452232779289778,0.84004400785075,0.11277975028210502,1.0635126485331239,1.0026713183270486,-0.5915756632006296,-0.2147618326988046,-0.5439943824202836,-0.534134449266657,0.12375303079702964,-0.21838827516617246,-0.2866250589489064,0.6810290314876889,1.2185435916898848
9,-0.3282158591178934,1.0414930414627785,0.2880256863079133,1.312957528139323,1.204909907284719,0.912950677465331,-1.2378862607040872,-1.4824547845859346,-0.3051650510199951,-0.03890027925950613,-0.5742331071706914,0.9999469343969283,0.9916119066451198,1.5666989036012806
