,0,1,2,3,4,5,6,7,8,9,10,11
0,-1.1973343160532735,-1.6252427419056152,-0.9139010271460509,-0.5395280415813967,-1.0592895813737682,0.46359555807412506,-0.1505381723152371,1.3469083966596784,-0.47346701404595426,0.31757427910777225,-0.26855343735326404,-0.6889126069758517
1,0.5554280382205016,-0.6405698367380386,0.6821961800131547,-0.2849971379163854,-0.4087592900617219,0.46359555807412506,1.2710984448627105,1.176246439885205,-0.46570703436946886,0.40549854974468863,0.3777004322097938,-1.0142078257312135
2,0.20411648660997178,-1.7959761660055236,-0.2346152686641414,-0.5536553391147946,-0.8054029114589877,0.46359555807412506,-0.1505381723152371,1.9367543747261378,-0.5072144586375404,0.1928597758879004,-0.09812004969519289,-0.7378686114284477
3,-0.24306636904079953,-0.5075612238992693,0.03276437473759819,0.2979860716816889,-0.3094625987044676,0.46359555807412506,0.4181164745559419,0.7562740333640449,-0.4156150333954549,0.9843247070846423,-0.07015523933543515,0.12773368915884448
4,-0.15481643278018908,0.6197525281515562,0.5544044484375192,0.17242894212215476,0.5052837975168749,0.46359555807412506,-1.5721747894931846,-0.1609236017160668,0.1991202047269276,0.6327505627675104,-0.24427784929929972,-0.19885300103141884
5,-0.31496681004186233,-0.25506829208623066,0.4465669993551765,0.289174385625612,-0.0037352447867418296,0.46359555807412506,0.986771121427121,0.19636172499889734,-0.06411633938173712,-0.03731350761586264,-0.3435960352607124,-1.1766600626236572
6,-0.3678586664112052,-0.7480611135142702,0.3824603648807101,-0.47098175779624185,-0.7246984482083046,0.46359555807412506,-1.5721747894931846,1.366576593237529,-0.33153608362113296,0.4497611352046528,-0.1533459723686922,-1.0875876950572827
7,-1.4292141966869036,-2.0917941747275477,-1.0842153336857205,-0.622205627423182,-2.493233926075395,0.46359555807412506,0.4181164745559419,2.1178670878302364,1.6403630614189035,-0.057795204170534416,-0.017632906949646962,1.010356575399712
8,-0.6331868774817372,-1.2981503679009163,-0.6436322615542068,-0.3629577308474013,-1.1213485966812484,-2.157052591604228,-1.5721747894931846,1.0741247561771494,0.32445306684541714,0.2105097645528891,-0.20264313063484626,1.9090747392706682
9,-0.8637583292540532,-1.6083757082764647,-0.7786575897923482,-0.5981660813426259,-0.8108585094868176,0.46359555807412506,-1.5721747894931846,1.6771171127954556,-0.5418832418536972,0.15499996161759053,-0.12391458145669977,-0.3996762281158125
10,-0.5865482249638089,-1.710926896695472,-0.3561433794570951,-0.4875300097678005,-1.1089324857983873,0.46359555807412506,0.4181164745559419,1.7937616474610119,-0.45140292217109546,-0.1414083188494416,-0.3469387804873131,-1.0338405769010002
11,-0.6414223023836463,0.07280612017562732,-0.5652343871149713,-0.19962899468224873,0.019787982761375306,0.46359555807412506,-1.0035201426220057,-0.19710222591079024,-0.4263069136211207,0.6334306781527851,0.016304986353931943,-0.17271870319909463
12,-0.33421635342038575,-1.3240912730795398,0.5224607835868126,-0.26507113349624933,-0.5812133840656402,0.46359555807412506,-1.2878474660575951,2.0646785978610507,0.5728302275549578,0.11049519460880605,0.2076233214393111,-0.38584803338149887
13,-1.379679555353173,-1.6989162401418076,0.4964382164393833,-0.5363958859137021,-2.965672619861777,0.46359555807412506,0.4181164745559419,2.1818261981346194,3.1886742139611686,-0.4881285193951852,-0.29776557583562857,-0.6558359958275183
14,-0.17322050151415766,-0.18660389129250485,0.3744390821788382,0.031433515890563125,0.05530387260311676,0.46359555807412506,-1.5721747894931846,0.06623653693572003,-0.3389723785247134,0.23860885230057047,-0.2182808989717048,-0.8687523898266075
15,0.2415760267893938,-0.3242709258512237,0.315083430589434,0.14718504092086337,-0.5011782995105571,0.46359555807412506,0.986771121427121,0.06422472836153034,0.0007484388488313127,0.41937223400986584,-0.3778074057139156,-0.0636020513390869
16,-0.9211253327533531,0.4749999757885681,-0.19903237555301267,-0.08322900420588945,-0.07091872745153831,0.46359555807412506,-1.0035201426220057,-0.40065252848592825,0.12238452892506205,0.26750465333341894,-0.10292510717213509,0.9787150929390582
17,1.4718730219713354,-0.18294574694732377,1.0286475946329423,-0.009246417645039718,0.05941973381402403,0.46359555807412506,0.986771121427121,-0.4664900472780242,-0.4404298784279188,0.8180616789007423,1.1069806719410091,0.3306857738206751
18,-0.7505359248268652,-1.1898086172991165,-0.45876516371196735,-0.3141803682929028,-0.8423245235248477,0.46359555807412506,0.986771121427121,1.4980466576918134,-0.3971565984433202,0.8217340834089516,-0.1547120683184222,-0.1575414394187285
19,-0.15987209750545747,-0.004071103709401263,-0.07360222391975395,0.39668183956046826,0.06186315151713716,0.46359555807412506,-1.5721747894931846,0.034168527275148956,-0.5138033387492704,0.2334160607902036,-0.36473561814361966,0.397038319814908
20,0.10234227796164601,-0.2852304000242357,0.3559489554375687,-0.3494671682325843,-0.5139838147081376,0.46359555807412506,-1.2878474660575951,0.007731091887757076,-0.45496800263252446,-0.10653148703342219,-0.20192535118165106,0.007330142619034374
21,-0.02932195044316836,-0.1378446715358021,0.5263180452882713,-0.22671285899550594,-0.19982645591468332,-2.157052591604228,-1.5721747894931846,0.28084058183967897,0.029871496589513036,0.3059049222448194,-0.2645697687013201,-0.17825693885425772
22,-1.6494926260882308,-1.7476514398991425,-1.5477331092923956,-0.803534307647001,-2.2914261031227414,0.46359555807412506,-0.1505381723152371,1.8238859306390054,1.6279379538373993,0.27613059944716534,0.2073030525315536,1.0269797990869862
23,-0.5451920069774976,0.6379738080406541,-0.20986798878958174,0.35479695861207916,0.2646183839983575,0.46359555807412506,-1.0035201426220057,-0.3994419974341362,-0.26323565985578773,0.49435843114269795,-0.09653270678224035,-0.07465440423169367
