,0,1,2,3,4,5,6
0,2.1164954950639725,-2.436369823570444,1.9783168121539723,-1.897853153995195,0.9678873720661316,-0.3455347862050962,-1.36489723175706
1,,,,,,,
2,,,,,,,
3,0.5437049738257048,-0.03202346560223048,-0.902150488026614,1.1317444028651251,-1.3310962835725226,0.2622940026326506,-1.2200217803996174
4,0.5651151559376201,-0.26716621927329565,0.26322160198091427,0.8061647778288036,-1.2488984656859599,2.1318806859746817,-0.8925963531115879
5,-0.23774742366298482,0.8396778039109053,-0.6459767185944746,0.8477555063802386,1.0394857856210722,-0.33061930032712494,0.7057943007960662
6,-0.6743176040774458,0.2658953964544088,1.08274380699034,-0.7818238002327121,-0.8723459851886904,-0.616495454087696,1.5188126764437264
7,-0.15385787215399846,0.3534506341216602,-0.09067260619978211,-0.7446419403813235,-0.11531979214595581,-0.05681605343242176,0.7746961469714785
8,-1.219495857535823,0.26662244061147217,-1.1467431840339561,0.754664497324454,1.3544102312908548,-1.5779538869331915,0.6468063887778344
9,-0.9398968673970453,1.0099132333475236,-0.5387392242703998,-0.11601028978939042,0.20587713761507048,0.5332447923781982,-0.1685941477208401
