,0,1,2,3,4,5,6
0,,,,,,,
1,,,,,,,
2,,,,,,,
3,0.6261000287930286,-0.9624979250565431,0.7010967364803424,1.074562138791246,-1.0767929414804551,-0.4341622613127018,-0.7336185243232912
4,1.2615041106712472,0.5159160347789702,-0.35131335003472963,0.356410607605473,-0.8191264135891355,1.3743632122106806,-1.4514062960743146
5,0.8664868900971507,-0.6424672985514335,0.8445095330945065,-1.5830527054694534,-0.31919674402169335,0.39626952034502044,-1.1239310187871483
6,0.3974239687350784,1.529896938784199,-1.149034956862104,0.4521653242207246,1.1316594887178149,-0.1764010163208508,0.33398617047063317
7,-0.7031606869680955,0.8068221260823667,1.3369276551583278,-0.38172367829574816,-1.0919988449166236,-1.3654681334139853,0.8570381438272108
8,-1.7792476117650016,0.2774911720514587,0.2058382130677527,-1.1547420016866363,0.7499079356964379,-1.0908006625404474,1.0194399771994485
9,-0.6691066995634078,-1.5251610480890179,-1.5880238309040955,1.236380314834394,1.4255475195936544,1.2961993410322843,1.0984915476874615
