,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1.9113206481924263,-1.8969231978726133,1.6048078622409896,-2.523217727193595,-1.9227678457491346,-2.3006898856846,-0.1473342214223321,1.5773378029414589,2.6380803304708027,-1.9428076509797767,-0.9662906548941809,-1.2141629478144471,-1.8557070749956082,-1.5666989036012806
1,,,,,,,,,,,,,,-1.2185435916898848
2,,,,,,,,,,,,,,-0.8703882797784892
3,-1.4315952501756575,-0.38462855645228833,0.38480632511144114,0.9266413419826522,0.08249516732171601,1.1030853782388512,-0.11180384429383139,1.58134810378744,-0.4435948728121048,0.9023178182708153,-0.4757768810560837,-1.1955319340618535,-0.6380006986211809,-0.5222329678670935
4,-1.1237886562078387,-1.0828303070182443,0.7063773975613544,0.027406818294666006,-0.07894410982251694,1.190473703371674,0.16028404371653351,0.41663634993837656,-0.3527723772290305,0.06820977153549215,-1.1404085435522509,-1.0173766817326797,-0.5930379843190348,-0.17407765595569785
5,-0.3851403398920933,0.816238108857891,0.1259357427661769,0.5246334083608445,-0.1707221084496801,0.0528302929322344,-1.4196601071667565,-0.2703423010194536,-0.2082061402937947,1.682535356358622,-0.136873091016059,1.4877286068670181,-0.06534877803348209,0.17407765595569785
6,0.8396025577922956,0.8629840293950992,0.3996479099361046,0.5621839365044986,-0.774732479175319,0.1113867758451892,1.6440427927110102,-0.9857320719949124,-0.37837219083212487,-0.4851177161143832,-0.7313675407602382,1.1956402953344154,0.07550603659815924,0.5222329678670935
7,0.1201551048721833,-0.1170136391846045,-0.9012531369065895,-0.10365856089660155,0.1822291083056676,-0.16491921943840876,1.0479824659744028,-0.7740624531098689,-0.35686373619365197,-0.46465000600436235,0.6880388659427732,0.5460310449433896,0.5282590966697083,0.8703882797784892
8,0.32140512706257485,0.7733590829709803,-0.419295345880758,0.30341171337411216,1.2195370627059836,0.1271519827832925,-1.4337970614528062,-0.7685051858146128,-0.4175525657174852,0.3386411831426301,1.9713230077011148,0.32342138070042037,0.9125076541215239,1.2185435916898848
9,-0.2519591916438918,1.028814479303773,-1.9010267548287119,0.2825990695734174,1.4629052048632771,-0.11931902804823429,0.2602859319337795,-0.7766802447284273,-0.4807184473926111,-0.09912875620903647,0.7913548376349248,-0.12574976423626397,1.635821748579915,1.5666989036012806
